date,pipeline_id,avg_pressure_psi,max_pressure_psi,flow_rate_gpm
2026-06-29,PL-001,149.42,167.35,1333.93
2026-06-30,PL-001,179.57,201.12,841.3
2026-07-01,PL-001,218.48,244.7,608.21
2026-06-25,PL-001,125.74,140.83,893.37
2026-06-30,PL-001,167.47,187.57,1075.42
2026-07-01,PL-001,268.61,300.84,609.71
2026-06-29,PL-001,132.66,148.58,1302.36
2026-06-28,PL-001,132.14,148.0,1180.62
2026-06-28,PL-001,240.01,268.81,734.91
2026-06-27,PL-001,177.58,198.89,906.69
2026-06-25,PL-001,239.92,268.71,1246.31
2026-06-27,PL-001,223.26,250.05,1332.86
2026-06-28,PL-001,154.79,173.36,1354.92
2026-06-29,PL-001,155.98,174.7,1016.61
2026-06-28,PL-001,144.41,161.74,729.71
2026-06-26,PL-001,140.78,157.67,1158.72
2026-06-25,PL-001,158.28,177.27,1247.13
2026-06-25,PL-001,186.43,208.8,1326.46
2026-06-28,PL-001,263.06,294.63,1107.86
2026-06-30,PL-001,215.01,240.81,1003.96
2026-06-28,PL-001,186.03,208.35,875.95
2026-06-28,PL-001,213.42,239.03,874.56
2026-06-29,PL-001,263.6,295.23,1218.74
2026-06-29,PL-001,227.67,254.99,1116.78
2026-06-30,PL-001,242.8,271.94,644.58
2026-06-28,PL-001,189.57,212.32,1360.9
2026-06-27,PL-001,242.29,271.36,821.01
2026-06-27,PL-001,190.15,212.97,1233.93
2026-06-25,PL-001,127.73,143.06,683.7
2026-06-28,PL-001,276.57,309.76,1091.72
2026-06-30,PL-001,239.07,267.76,1376.46
2026-06-25,PL-001,235.41,263.66,920.44
2026-06-30,PL-001,151.91,170.14,1166.71
2026-06-25,PL-001,199.31,223.23,715.44
2026-06-29,PL-001,141.8,158.82,1033.41
2026-06-30,PL-001,242.09,271.14,1038.79
2026-06-28,PL-001,272.01,304.65,1297.21
2026-06-30,PL-001,169.79,190.16,716.05
2026-06-27,PL-001,174.16,195.06,1225.82
2026-07-01,PL-001,234.92,263.11,1199.92
2026-06-26,PL-001,248.48,278.3,1364.96
2026-06-28,PL-001,141.73,158.74,750.51
2026-06-30,PL-001,238.93,267.6,1380.14
2026-06-28,PL-001,152.12,170.37,1264.92
2026-06-29,PL-001,240.4,269.25,882.12
2026-06-29,PL-001,262.31,293.79,675.04
2026-06-28,PL-001,265.86,297.76,1031.98
2026-07-01,PL-001,232.8,260.74,737.74
2026-06-30,PL-001,238.97,267.65,1390.7
2026-06-28,PL-001,170.53,190.99,956.71
2026-06-29,PL-001,260.02,291.22,663.71
2026-06-27,PL-001,276.38,309.55,825.94
2026-06-30,PL-001,127.44,142.73,1138.54
2026-06-26,PL-001,139.62,156.37,795.86
2026-06-26,PL-001,151.78,169.99,1074.85
2026-07-01,PL-001,236.88,265.31,743.23
2026-07-01,PL-001,151.49,169.67,657.0
2026-07-01,PL-001,142.15,159.21,1393.85
2026-06-26,PL-001,245.51,274.97,1281.85
2026-06-26,PL-001,225.82,252.92,1075.58
2026-06-29,PL-001,219.7,246.06,1275.09
2026-06-25,PL-001,210.73,236.02,705.53
2026-06-27,PL-001,224.73,251.7,1212.94
2026-06-25,PL-001,249.91,279.9,789.83
2026-06-30,PL-001,173.87,194.73,1037.36
2026-06-25,PL-001,171.94,192.57,914.68
2026-06-30,PL-001,249.34,279.26,840.14
2026-06-30,PL-001,224.58,251.53,1081.67
2026-07-01,PL-001,254.17,284.67,651.06
2026-06-25,PL-001,193.91,217.18,1398.98
2026-06-27,PL-001,129.08,144.57,720.29
2026-06-25,PL-001,162.08,181.53,1111.63
2026-06-26,PL-001,196.05,219.58,790.13
2026-06-26,PL-001,136.86,153.28,1238.01
2026-06-28,PL-001,133.24,149.23,683.86
2026-07-01,PL-001,265.52,297.38,1228.22
2026-06-28,PL-001,276.09,309.22,841.94
2026-06-29,PL-001,214.74,240.51,1166.03
2026-07-01,PL-001,127.68,143.0,700.81
2026-06-26,PL-001,208.18,233.16,997.04
2026-06-25,PL-001,256.9,287.73,729.44
2026-06-28,PL-001,216.66,242.66,677.19
2026-07-01,PL-001,194.86,218.24,1258.49
2026-06-30,PL-001,159.33,178.45,882.12
2026-06-29,PL-001,165.27,185.1,601.97
2026-06-29,PL-001,146.61,164.2,1066.09
2026-06-28,PL-001,254.92,285.51,1178.28
2026-07-01,PL-001,188.83,211.49,1129.05
2026-06-30,PL-001,209.07,234.16,835.57
2026-06-30,PL-001,211.05,236.38,1272.24
2026-06-30,PL-001,228.07,255.44,1207.53
2026-06-28,PL-001,161.39,180.76,1282.36
2026-06-25,PL-001,164.72,184.49,1270.55
2026-06-25,PL-001,147.59,165.3,978.88
2026-07-01,PL-001,160.42,179.67,1271.39
2026-07-01,PL-001,222.81,249.55,1060.62
2026-06-25,PL-001,214.29,240.0,996.2
2026-06-29,PL-001,279.52,313.06,822.59
2026-06-30,PL-001,198.29,222.08,813.94
2026-06-27,PL-001,220.02,246.42,906.36
2026-06-27,PL-001,196.92,220.55,1145.36
2026-07-01,PL-001,147.57,165.28,786.69
2026-06-28,PL-001,208.97,234.05,840.15
2026-07-01,PL-001,275.23,308.26,614.72
2026-07-01,PL-001,171.95,192.58,1348.45
2026-06-27,PL-001,144.61,161.96,729.34
2026-06-30,PL-001,185.85,208.15,624.9
2026-06-27,PL-001,229.42,256.95,730.84
2026-07-01,PL-001,203.11,227.48,636.83
2026-06-30,PL-001,254.79,285.36,685.7
2026-06-30,PL-001,215.42,241.27,895.8
2026-06-27,PL-001,232.88,260.83,1124.11
2026-06-28,PL-001,201.26,225.41,897.41
2026-06-27,PL-001,160.97,180.29,1078.49
2026-06-25,PL-001,229.9,257.49,1078.23
2026-06-28,PL-001,162.93,182.48,1185.26
2026-06-28,PL-001,229.28,256.79,1326.18
2026-06-25,PL-001,166.98,187.02,1259.57
2026-06-25,PL-001,262.29,293.76,843.52
2026-06-28,PL-001,264.98,296.78,646.28
2026-07-01,PL-001,257.03,287.87,1373.64
2026-06-25,PL-001,255.29,285.92,1001.48
2026-06-29,PL-001,189.51,212.25,680.1
2026-07-01,PL-001,176.03,197.15,788.05
2026-06-28,PL-001,178.3,199.7,1025.45
2026-06-30,PL-001,196.73,220.34,1316.26
2026-06-29,PL-001,154.09,172.58,904.95
2026-06-28,PL-001,252.3,282.58,943.68
2026-06-27,PL-001,148.86,166.72,784.86
2026-06-26,PL-001,172.85,193.59,951.23
2026-06-27,PL-001,165.07,184.88,866.67
2026-06-30,PL-001,142.49,159.59,1321.38
2026-06-26,PL-001,129.52,145.06,1099.87
2026-06-28,PL-001,173.96,194.84,670.99
2026-06-28,PL-001,188.03,210.59,918.85
2026-06-28,PL-001,244.22,273.53,1256.53
2026-06-30,PL-001,276.93,310.16,980.17
2026-06-26,PL-001,166.01,185.93,1020.77
2026-06-25,PL-001,228.95,256.42,1334.03
2026-06-28,PL-001,223.55,250.38,1308.33
2026-06-29,PL-001,130.63,146.31,1022.89
2026-06-29,PL-001,211.68,237.08,764.11
2026-06-27,PL-001,247.72,277.45,612.86
2026-06-29,PL-001,224.45,251.38,967.79
2026-06-28,PL-001,167.37,187.45,946.23
2026-06-28,PL-001,271.93,304.56,714.52
2026-06-28,PL-001,155.2,173.82,1182.58
2026-06-27,PL-001,204.82,229.4,1189.01
2026-06-26,PL-001,177.34,198.62,647.1
2026-07-01,PL-001,194.66,218.02,1318.42
2026-06-30,PL-001,262.27,293.74,1349.65
2026-06-25,PL-001,134.72,150.89,757.27
2026-06-25,PL-001,176.93,198.16,903.11
2026-07-01,PL-001,271.08,303.61,848.63
2026-06-28,PL-001,255.25,285.88,1246.57
2026-06-26,PL-001,151.6,169.79,1200.41
2026-06-26,PL-001,246.51,276.09,600.01
2026-06-26,PL-001,155.37,174.01,1311.38
2026-06-27,PL-001,231.43,259.2,1298.57
2026-06-27,PL-001,251.87,282.09,1184.3
2026-06-27,PL-001,214.79,240.56,1204.31
2026-06-27,PL-001,9999.0,11198.88,915.83
2026-07-01,PL-001,253.97,284.45,1251.97
2026-06-25,PL-001,219.33,245.65,1007.68
2026-06-28,PL-001,149.98,167.98,765.04
2026-06-26,PL-001,224.14,251.04,653.17
2026-07-01,PL-001,250.49,280.55,802.36
2026-06-29,PL-001,235.66,263.94,1199.32
2026-06-26,PL-001,180.58,202.25,622.87
2026-06-30,PL-001,160.97,180.29,931.24
2026-07-01,PL-001,272.66,305.38,1297.52
2026-06-27,PL-001,253.46,283.88,1367.89
2026-06-26,PL-001,250.48,280.54,737.91
2026-06-25,PL-001,180.38,202.03,1322.72
2026-06-29,PL-001,247.85,277.59,1330.14
2026-06-26,PL-001,258.08,289.05,1172.63
2026-06-27,PL-001,140.24,157.07,1189.25
2026-07-01,PL-001,169.12,189.41,1317.27
2026-06-25,PL-001,122.94,137.69,1201.22
2026-06-28,PL-001,131.77,147.58,999.71
2026-06-25,PL-001,135.19,151.41,707.1
2026-06-28,PL-001,235.46,263.72,723.33
2026-06-27,PL-001,254.57,285.12,1118.85
2026-06-28,PL-001,174.56,195.51,1316.37
2026-06-29,PL-001,141.17,158.11,1325.81
2026-06-29,PL-001,225.04,252.04,1321.01
2026-06-29,PL-001,230.0,257.6,665.21
2026-07-01,PL-001,275.6,308.67,1337.22
2026-06-29,PL-001,178.39,199.8,906.44
2026-06-27,PL-001,243.3,272.5,808.71
2026-06-25,PL-001,166.65,186.65,771.85
2026-06-28,PL-001,189.06,211.75,761.67
2026-06-29,PL-001,239.48,268.22,1106.82
2026-07-01,PL-001,166.29,186.24,1286.12
2026-06-26,PL-001,246.5,276.08,948.65
2026-06-25,PL-001,140.08,156.89,1194.62
2026-06-25,PL-001,229.42,256.95,712.27
2026-07-01,PL-001,273.35,306.15,849.7
2026-06-27,PL-001,273.17,305.95,679.46
2026-07-01,PL-001,235.5,263.76,794.79
2026-06-30,PL-001,169.86,190.24,687.69
2026-06-29,PL-001,256.19,286.93,671.96
2026-06-28,PL-001,200.27,224.3,800.49
2026-06-27,PL-001,244.03,273.31,782.2
2026-06-26,PL-001,147.2,164.86,1382.6
2026-06-27,PL-001,205.5,230.16,861.09
2026-06-28,PL-001,163.95,183.62,889.16
2026-06-28,PL-001,224.04,250.92,1051.49
2026-06-25,PL-001,235.74,264.03,752.18
2026-06-29,PL-001,126.59,141.78,713.59
2026-07-01,PL-001,221.06,247.59,705.54
2026-06-26,PL-001,220.86,247.36,1092.87
2026-06-27,PL-001,259.81,290.99,846.2
2026-07-01,PL-001,231.87,259.69,1095.77
2026-06-25,PL-001,193.38,216.59,1023.12
2026-06-30,PL-001,168.89,189.16,1215.69
2026-07-01,PL-001,155.96,174.68,946.44
2026-06-29,PL-001,263.16,294.74,1213.37
2026-07-01,PL-001,253.72,284.17,843.89
2026-06-29,PL-001,130.75,146.44,803.66
2026-06-30,PL-001,176.26,197.41,1012.64
2026-06-30,PL-001,277.29,310.56,1060.94
2026-06-27,PL-001,243.45,272.66,926.12
2026-06-29,PL-001,205.81,230.51,946.48
2026-06-29,PL-001,255.48,286.14,1105.66
2026-06-26,PL-001,125.06,140.07,718.91
2026-07-01,PL-001,262.81,294.35,1109.05
2026-06-28,PL-001,206.66,231.46,1213.89
2026-07-01,PL-001,244.83,274.21,0.0
2026-07-01,PL-001,203.44,227.85,858.13
2026-07-01,PL-001,138.81,155.47,1135.05
2026-07-01,PL-001,204.28,228.79,969.12
2026-06-27,PL-001,145.65,163.13,1203.97
2026-06-25,PL-001,135.01,151.21,1231.78
2026-06-28,PL-001,125.15,140.17,761.71
2026-06-25,PL-001,212.19,237.65,992.74
2026-06-25,PL-001,266.05,297.98,1302.55
2026-06-29,PL-001,160.5,179.76,623.25
2026-06-29,PL-001,168.54,188.76,663.95
2026-06-25,PL-001,253.75,284.2,788.11
2026-06-26,PL-001,161.54,180.92,722.19
2026-06-30,PL-001,258.53,289.55,1096.74
2026-06-30,PL-001,219.6,245.95,752.22
2026-07-01,PL-001,160.34,179.58,953.82
2026-06-27,PL-001,144.47,161.81,1329.57
2026-06-25,PL-001,136.84,153.26,894.88
2026-07-01,PL-001,214.67,240.43,952.82
2026-06-27,PL-001,229.98,257.58,999.98
2026-06-27,PL-001,266.31,298.27,824.92
2026-06-30,PL-001,141.64,158.64,826.87
2026-06-26,PL-001,277.59,310.9,600.69
2026-06-27,PL-001,169.66,190.02,1268.67
2026-06-28,PL-001,255.25,285.88,749.5
2026-06-27,PL-001,134.16,150.26,809.43
2026-06-25,PL-001,138.03,154.59,955.92
2026-06-29,PL-001,207.07,231.92,949.6
2026-06-27,PL-001,149.55,167.5,928.27
2026-06-30,PL-001,146.94,164.57,615.99
2026-07-01,PL-001,207.9,232.85,951.14
2026-06-25,PL-001,223.69,250.53,1332.49
2026-06-29,PL-001,244.39,273.72,1225.29
2026-06-30,PL-001,164.01,183.69,899.71
2026-06-30,PL-001,148.8,166.66,744.72
2026-07-01,PL-001,150.06,168.07,774.45
2026-06-29,PL-001,170.78,191.27,811.21
2026-07-01,PL-001,206.56,231.35,963.63
2026-06-27,PL-001,166.82,186.84,631.49
2026-07-01,PL-001,151.24,169.39,872.95
2026-06-28,PL-001,193.19,216.37,665.62
2026-06-29,PL-001,143.6,160.83,847.35
2026-06-30,PL-001,264.35,296.07,819.18
2026-06-30,PL-001,130.94,146.65,1167.05
2026-07-01,PL-001,144.22,161.53,1341.66
2026-06-30,PL-001,230.23,257.86,1018.06
2026-06-26,PL-001,226.26,253.41,1324.08
2026-06-29,PL-001,142.84,159.98,1119.84
2026-07-01,PL-001,263.34,294.94,869.43
2026-06-30,PL-001,133.1,149.07,1374.04
2026-06-30,PL-001,255.25,285.88,1234.45
2026-06-25,PL-001,267.53,299.63,961.75
2026-06-30,PL-001,219.61,245.96,0.0
2026-07-01,PL-001,171.76,192.37,672.1
2026-06-28,PL-001,264.64,296.4,1066.47
2026-07-01,PL-001,130.29,145.92,1075.41
2026-06-26,PL-001,234.76,262.93,644.91
2026-06-25,PL-001,264.7,296.46,1311.52
2026-06-27,PL-001,212.81,238.35,1322.27
2026-06-25,PL-001,189.8,212.58,656.99
2026-07-01,PL-001,188.69,211.33,1307.29
2026-06-28,PL-001,126.6,141.79,1057.82
2026-06-28,PL-001,247.54,277.24,1078.27
2026-07-01,PL-001,257.91,288.86,944.02
2026-06-30,PL-001,120.43,134.88,935.69
2026-06-29,PL-001,234.37,262.49,752.15
2026-06-30,PL-001,142.81,159.95,1243.63
2026-06-30,PL-001,223.61,250.44,1094.51
2026-06-28,PL-001,120.18,134.6,960.15
2026-06-27,PL-001,253.14,283.52,683.05
2026-06-30,PL-001,164.41,184.14,753.07
2026-06-25,PL-001,200.71,224.8,1031.54
2026-06-27,PL-001,162.5,182.0,1396.15
2026-06-27,PL-001,146.17,163.71,623.08
2026-06-28,PL-001,163.97,183.65,1385.35
2026-06-26,PL-001,198.26,222.05,1278.35
2026-06-28,PL-001,211.06,236.39,708.32
2026-06-29,PL-001,185.75,208.04,949.11
2026-07-01,PL-001,144.73,162.1,1110.14
2026-06-26,PL-001,128.49,143.91,746.74
2026-06-30,PL-001,212.71,238.24,1069.37
2026-06-25,PL-001,139.67,156.43,892.9
2026-06-30,PL-001,255.25,285.88,1386.55
2026-06-30,PL-001,273.83,306.69,1091.62
2026-07-01,PL-001,121.46,136.04,1092.67
2026-06-27,PL-001,136.2,152.54,755.18
2026-06-28,PL-001,137.02,153.46,753.06
2026-06-29,PL-001,189.19,211.89,1142.05
2026-06-28,PL-001,237.17,265.63,880.67
2026-06-28,PL-001,237.74,266.27,667.51
2026-06-29,PL-001,136.52,152.9,1083.68
2026-06-30,PL-001,190.07,212.88,649.4
2026-06-30,PL-001,134.81,150.99,1223.12
2026-06-25,PL-001,220.38,246.83,1349.37
2026-06-30,PL-001,176.87,198.09,1360.15
2026-06-26,PL-001,213.94,239.61,679.58
2026-07-01,PL-001,261.89,293.32,835.39
2026-06-26,PL-001,273.76,306.61,1084.4
2026-07-01,PL-001,120.8,135.3,642.76
2026-06-25,PL-001,163.14,182.72,1195.19
2026-06-27,PL-001,208.78,233.83,697.48
2026-06-29,PL-001,186.35,208.71,693.56
2026-06-27,PL-001,254.36,284.88,1164.02
2026-06-26,PL-001,180.51,202.17,811.82
2026-06-30,PL-001,274.42,307.35,942.48
2026-06-26,PL-001,203.34,227.74,1008.15
2026-06-28,PL-001,235.72,264.01,1009.17
2026-06-26,PL-001,144.9,162.29,974.89
2026-06-30,PL-001,228.57,256.0,970.88
2026-06-28,PL-001,154.48,173.02,637.79
2026-06-26,PL-001,241.8,270.82,955.29
2026-06-26,PL-001,274.98,307.98,633.01
2026-07-01,PL-001,153.33,171.73,893.22
2026-07-01,PL-001,166.94,186.97,1017.45
2026-06-29,PL-001,171.42,191.99,1034.26
2026-06-26,PL-001,264.53,296.27,1256.67
2026-06-29,PL-001,131.43,147.2,0.0
2026-06-28,PL-001,269.2,301.5,1083.52
2026-06-27,PL-001,253.23,283.62,1060.21
2026-07-01,PL-001,238.48,267.1,809.11
2026-06-27,PL-001,219.82,246.2,853.91
2026-06-29,PL-001,271.82,304.44,1105.18
2026-06-30,PL-001,191.89,214.92,1058.12
2026-06-29,PL-001,228.32,255.72,708.44
2026-06-25,PL-001,194.03,217.31,740.83
2026-07-01,PL-001,230.99,258.71,673.64
2026-06-26,PL-001,195.26,218.69,999.43
2026-06-30,PL-001,229.52,257.06,1066.53
2026-06-30,PL-001,156.09,174.82,849.75
2026-06-25,PL-001,279.72,313.29,1168.03
2026-06-27,PL-001,226.66,253.86,1135.3
2026-06-29,PL-001,276.66,309.86,1209.56
2026-07-01,PL-001,260.42,291.67,1068.13
2026-06-29,PL-001,229.22,256.73,790.35
2026-06-29,PL-001,201.52,225.7,705.03
2026-06-30,PL-001,141.14,158.08,1095.72
2026-06-25,PL-001,222.97,249.73,1333.84
2026-06-25,PL-001,213.83,239.49,817.06
2026-06-26,PL-001,272.94,305.69,1389.06
2026-06-25,PL-001,195.2,218.62,682.18
2026-06-27,PL-001,135.75,152.04,1218.13
2026-06-29,PL-001,175.43,196.48,633.19
2026-07-01,PL-001,124.83,139.81,1277.85
2026-06-29,PL-001,156.34,175.1,742.92
2026-06-27,PL-001,239.67,268.43,646.88
2026-06-30,PL-001,122.79,137.52,1100.85
2026-07-01,PL-001,276.07,309.2,1209.96
2026-06-28,PL-001,173.61,194.44,691.96
2026-06-30,PL-001,187.75,210.28,1399.15
2026-06-25,PL-001,151.21,169.36,796.71
2026-06-30,PL-001,171.34,191.9,678.43
2026-06-29,PL-001,191.69,214.69,1349.95
2026-06-26,PL-001,168.87,189.13,1168.2
2026-06-26,PL-001,254.93,285.52,1136.56
2026-06-25,PL-001,134.78,150.95,711.88
2026-06-30,PL-001,197.05,220.7,620.33
2026-06-28,PL-001,168.74,188.99,739.85
2026-07-01,PL-001,182.71,204.64,730.97
2026-06-27,PL-001,209.1,234.19,728.28
2026-06-27,PL-001,162.59,182.1,1339.4
2026-06-28,PL-001,143.49,160.71,1391.63
2026-07-01,PL-001,193.68,216.92,708.57
2026-06-30,PL-001,135.24,151.47,1300.7
2026-07-01,PL-001,218.87,245.13,1012.01
2026-07-01,PL-001,145.96,163.48,617.78
2026-07-01,PL-001,181.46,203.24,802.34
2026-06-29,PL-001,248.16,277.94,835.59
2026-07-01,PL-001,201.56,225.75,1175.42
2026-06-30,PL-001,229.48,257.02,1289.42
2026-06-28,PL-001,247.05,276.7,1314.69
2026-06-26,PL-001,125.48,140.54,823.23
2026-06-30,PL-001,122.28,136.95,640.76
2026-06-26,PL-001,169.51,189.85,819.23
2026-06-26,PL-001,170.64,191.12,1235.25
2026-06-26,PL-001,130.11,145.72,601.61
2026-06-30,PL-001,160.96,180.28,921.7
2026-06-27,PL-001,256.64,287.44,1164.06
2026-06-27,PL-001,159.83,179.01,813.96
2026-06-29,PL-001,173.52,194.34,1171.72
2026-06-25,PL-001,153.25,171.64,1216.33
2026-06-29,PL-001,257.17,288.03,929.05
2026-06-28,PL-001,266.15,298.09,939.98
2026-06-29,PL-001,155.82,174.52,1380.08
2026-06-28,PL-001,277.95,311.3,1245.49
2026-06-28,PL-001,211.5,236.88,766.88
2026-07-01,PL-001,211.99,237.43,1318.52
2026-06-26,PL-001,279.89,313.48,822.32
2026-06-25,PL-001,140.6,157.47,639.27
2026-06-27,PL-001,279.78,313.35,1227.77
2026-06-28,PL-001,139.88,156.67,723.63
2026-07-01,PL-001,192.35,215.43,934.23
2026-07-01,PL-001,196.72,220.33,1323.37
2026-06-27,PL-001,207.92,232.87,1390.85
2026-07-01,PL-001,148.29,166.08,680.34
2026-06-27,PL-001,249.02,278.9,1098.35
2026-06-29,PL-001,140.37,157.21,1362.71
2026-06-27,PL-001,245.59,275.06,874.6
2026-06-30,PL-001,252.12,282.37,1074.29
2026-06-26,PL-001,217.82,243.96,828.16
2026-06-28,PL-001,218.89,245.16,612.58
2026-06-27,PL-001,241.56,270.55,1018.36
2026-06-30,PL-001,205.67,230.35,950.97
2026-06-25,PL-001,236.19,264.53,1325.98
2026-06-30,PL-001,121.61,136.2,1118.44
2026-06-27,PL-001,15000.0,16800.0,1219.54
2026-06-26,PL-001,168.96,189.24,623.77
2026-06-27,PL-001,126.69,141.89,1037.44
2026-06-26,PL-001,165.2,185.02,703.01
2026-06-25,PL-001,216.43,242.4,1101.58
2026-06-25,PL-001,262.06,293.51,656.26
2026-06-26,PL-001,236.87,265.29,1335.44
2026-06-25,PL-001,262.11,293.56,1187.62
2026-06-25,PL-001,273.69,306.53,614.04
2026-06-25,PL-001,278.57,312.0,1044.19
2026-07-01,PL-001,255.4,286.05,690.93
2026-06-28,PL-001,223.35,250.15,1353.7
2026-06-28,PL-001,188.57,211.2,836.13
2026-07-01,PL-001,240.47,269.33,996.28
2026-07-01,PL-001,150.34,168.38,734.36
2026-07-01,PL-001,250.86,280.96,0.0
2026-06-29,PL-001,245.85,275.35,973.8
2026-06-28,PL-001,190.86,213.76,1239.16
2026-06-25,PL-001,140.3,157.14,1054.26
2026-06-29,PL-001,186.16,208.5,1138.68
2026-06-26,PL-001,134.93,151.12,874.19
2026-06-29,PL-001,244.84,274.22,1299.12
2026-06-26,PL-001,129.02,144.5,661.63
2026-06-28,PL-001,153.08,171.45,703.57
2026-06-28,PL-001,266.63,298.63,1354.41
2026-07-01,PL-001,192.51,215.61,1071.91
2026-06-28,PL-001,196.24,219.79,777.89
2026-06-30,PL-001,212.75,238.28,1075.78
2026-06-25,PL-001,208.59,233.62,752.28
2026-06-28,PL-001,273.3,306.1,1358.97
2026-06-29,PL-001,199.61,223.56,1254.4
2026-06-25,PL-001,127.65,142.97,1286.54
2026-07-01,PL-001,155.52,174.18,1010.23
2026-06-30,PL-001,0.0,0.0,810.17
2026-06-25,PL-001,230.93,258.64,1120.14
2026-06-26,PL-001,136.17,152.51,1336.26
2026-06-28,PL-001,177.99,199.35,1376.74
2026-06-27,PL-001,144.65,162.01,1296.43
2026-06-28,PL-001,132.61,148.52,1220.27
2026-06-27,PL-001,248.96,278.84,625.1
2026-06-29,PL-001,227.47,254.77,740.02
2026-06-29,PL-001,151.94,170.17,628.89
2026-06-27,PL-001,154.09,172.58,1024.02
2026-06-26,PL-001,268.78,301.03,1211.43
2026-06-26,PL-001,246.54,276.12,957.45
2026-06-29,PL-001,195.09,218.5,779.66
2026-06-29,PL-001,239.77,268.54,1076.97
2026-06-27,PL-001,206.59,231.38,1286.46
2026-06-27,PL-001,146.34,163.9,736.51
2026-06-29,PL-001,168.7,188.94,1002.64
2026-06-28,PL-001,188.34,210.94,753.35
2026-06-30,PL-001,219.35,245.67,792.59
2026-06-25,PL-001,256.03,286.75,998.11
2026-06-27,PL-001,225.17,252.19,795.84
2026-06-27,PL-001,192.36,215.44,956.58
2026-06-28,PL-001,15000.0,16800.0,825.49
2026-06-28,PL-001,203.01,227.37,914.96
2026-06-26,PL-001,243.37,272.57,754.01
2026-06-30,PL-001,206.75,231.56,1132.16
2026-06-30,PL-001,133.7,149.74,1221.85
2026-06-28,PL-001,236.44,264.81,1167.84
2026-06-27,PL-001,248.8,278.66,1189.8
2026-06-30,PL-001,249.97,279.97,865.98
2026-06-26,PL-001,229.56,257.11,625.28
2026-06-29,PL-001,226.59,253.78,1238.25
2026-06-26,PL-001,207.46,232.36,906.99
2026-07-01,PL-001,244.83,274.21,804.0
2026-06-26,PL-001,184.66,206.82,1387.63
2026-06-26,PL-001,263.6,295.23,778.07
2026-06-29,PL-001,156.18,174.92,1278.05
2026-06-25,PL-001,234.22,262.33,1214.08
2026-06-27,PL-001,120.95,135.46,1075.85
2026-06-27,PL-001,124.26,139.17,707.57
2026-06-25,PL-001,166.13,186.07,880.34
2026-06-26,PL-001,208.91,233.98,1197.84
2026-06-30,PL-001,274.95,307.94,1111.05
2026-06-29,PL-001,0.0,0.0,1324.41
2026-06-30,PL-001,267.71,299.84,970.97
2026-06-29,PL-001,180.3,201.94,736.48
2026-06-25,PL-001,176.32,197.48,725.58
2026-06-30,PL-001,270.78,303.27,887.33
2026-06-27,PL-001,128.3,143.7,945.43
2026-06-30,PL-001,278.5,311.92,1364.38
2026-06-29,PL-001,239.96,268.76,838.01
2026-06-26,PL-001,231.72,259.53,611.27
2026-06-28,PL-001,203.68,228.12,628.68
2026-06-26,PL-001,171.84,192.46,1013.6
2026-06-26,PL-001,276.98,310.22,1186.38
2026-06-27,PL-001,248.58,278.41,925.39
2026-06-27,PL-001,194.78,218.15,1322.9
2026-06-26,PL-001,184.43,206.56,823.22
2026-06-29,PL-001,182.69,204.61,1070.84
2026-06-27,PL-001,276.24,309.39,937.17
2026-07-01,PL-001,243.47,272.69,867.47
2026-06-25,PL-001,261.82,293.24,864.76
2026-07-01,PL-001,186.87,209.29,1063.31
2026-06-26,PL-001,223.88,250.75,648.78
2026-06-30,PL-001,199.76,223.73,1067.15
2026-06-30,PL-001,138.37,154.97,629.82
2026-07-01,PL-001,154.79,173.36,766.72
2026-06-30,PL-001,254.13,284.63,1165.13
2026-06-29,PL-001,275.08,308.09,1207.97
2026-06-29,PL-001,165.89,185.8,1051.06
2026-06-26,PL-001,234.04,262.12,1235.94
2026-06-28,PL-001,253.28,283.67,926.48
2026-06-26,PL-001,242.25,271.32,839.98
2026-06-25,PL-001,167.73,187.86,1268.48
2026-06-27,PL-001,155.01,173.61,1184.3
2026-06-25,PL-001,181.0,202.72,1124.15
2026-06-26,PL-001,130.18,145.8,1288.58
2026-06-28,PL-001,269.34,301.66,1012.07
2026-06-29,PL-001,271.84,304.46,783.35
2026-06-26,PL-001,158.44,177.45,882.09
2026-06-25,PL-001,167.82,187.96,957.58
2026-06-26,PL-001,199.93,223.92,1185.4
2026-06-30,PL-001,128.97,144.45,1263.66
2026-06-29,PL-001,278.4,311.81,909.37
2026-06-26,PL-001,258.93,290.0,1237.18
2026-06-28,PL-001,175.68,196.76,1372.28
2026-06-30,PL-001,-50.0,-56.0,1209.55
2026-06-26,PL-001,255.25,285.88,779.03
2026-06-25,PL-001,249.67,279.63,623.67
2026-06-27,PL-001,164.49,184.23,790.82
2026-06-28,PL-001,246.88,276.51,972.77
2026-06-30,PL-001,274.04,306.92,779.76
2026-06-26,PL-001,220.9,247.41,963.93
2026-06-30,PL-001,221.74,248.35,1339.53
2026-06-28,PL-001,225.13,252.15,836.63
2026-06-28,PL-001,159.87,179.05,1283.38
2026-06-26,PL-001,144.35,161.67,756.03
2026-06-26,PL-001,188.25,210.84,919.46
2026-06-25,PL-001,156.04,174.76,1075.1
2026-06-30,PL-001,241.43,270.4,1125.0
2026-06-30,PL-001,191.78,214.79,945.46
2026-06-26,PL-001,182.67,204.59,1060.73
2026-06-28,PL-001,160.36,179.6,683.15
2026-06-28,PL-001,152.36,170.64,786.75
2026-06-25,PL-001,166.83,186.85,1034.7
